,url,app,lang_key,restriction,keyword
292,app=core&module=promotion&controller=seo&tab=urls,core,seo_tab_furls,seo_manage,mod_rewrite
293,app=core&module=promotion&controller=seo&tab=urls,core,seo_tab_furls,seo_manage,htaccess
294,app=core&module=promotion&controller=seo&tab=urls,core,seo_tab_furls,seo_manage,furls
295,app=core&module=promotion&controller=seo&tab=sitemap,core,seo_tab_sitemap,seo_manage,google
296,app=core&module=promotion&controller=seo&tab=sitemap,core,seo_tab_sitemap,seo_manage,priority
297,app=core&module=promotion&controller=seo&tab=sitemap,core,seo_tab_sitemap,seo_manage,site map
298,app=core&module=promotion&controller=seo&tab=sitemap,core,seo_tab_sitemap,seo_manage,sitemap
299,app=core&module=promotion&controller=seo&tab=sitemap,core,seo_tab_sitemap,seo_manage,xml
300,app=core&module=promotion&controller=seo&tab=urls,core,seo_tab_furls,seo_manage,friendly url
301,app=core&module=promotion&controller=seo&tab=metatags,core,seo_tab_metatags,seo_manage,robots
302,app=core&module=promotion&controller=seo&tab=metatags,core,seo_tab_metatags,seo_manage,meta tags
303,app=core&module=promotion&controller=seo,core,menu__core_promotion_seo,seo_manage,seo
304,app=core&module=promotion&controller=seo&tab=metatags,core,seo_tab_metatags,seo_manage,description
305,app=core&module=promotion&controller=seo&tab=metatags,core,seo_tab_metatags,seo_manage,keywords
306,app=core&module=promotion&controller=promote&tab=twitter,core,promote_tab_twitter,promote_manage,twitter
307,app=core&module=promotion&controller=seo,core,menu__core_promotion_seo,seo_manage,analytics
308,app=core&module=promotion&controller=seo,core,menu__core_promotion_seo,seo_manage,search engine optimization
309,app=core&module=promotion&controller=seo,core,menu__core_promotion_seo,seo_manage,search
310,app=core&module=promotion&controller=seo,core,menu__core_promotion_seo,seo_manage,furl
311,app=core&module=promotion&controller=promote&tab=schedule,core,promote_tab_schedule,promote_manage,schedule
312,app=core&module=promotion&controller=promote&tab=permissions,core,promote_tab_permissions,promote_manage,permissions
313,app=core&module=promotion&controller=promote&tab=links,core,promote_tab_links,promote_manage,shorten
314,app=core&module=promotion&controller=promote&tab=facebook,core,promote_tab_facebook,promote_manage,facebook
315,app=core&module=promotion&controller=promote&tab=links,core,promote_tab_links,promote_manage,links
316,app=core&module=promotion&controller=promote&tab=internal,core,promote_tab_internal,promote_manage,our picks
317,app=core&module=promotion&controller=promote,core,menu__core_promotion_promote,promote_manage,social media
318,app=core&module=promotion&controller=promote,core,menu__core_promotion_promote,promote_manage,sharing
319,app=core&module=promotion&controller=promote,core,menu__core_promotion_promote,promote_manage,promotion
320,app=core&module=promotion&controller=promote,core,menu__core_promotion_promote,promote_manage,promote
321,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,tracking
322,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,piwik
323,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,omniture
324,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,google analytics
325,app=core&module=promotion&controller=advertisements,core,menu__core_promotion_advertisements,advertisements_manage,google
326,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,analytics
327,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,ga
328,app=core&module=promotion&controller=analytics,core,ipbseo_ga_enabled,analytics_manage,google
329,app=core&module=promotion&controller=advertisements,core,menu__core_promotion_advertisements,advertisements_manage,advertisements
330,app=core&module=promotion&controller=advertisements,core,menu__core_promotion_advertisements,advertisements_manage,adverts
331,app=core&module=promotion&controller=advertisements,core,menu__core_promotion_advertisements,advertisements_manage,adwords
332,app=core&module=promotion&controller=advertisements,core,menu__core_promotion_advertisements,advertisements_manage,adsense
333,app=core&module=promotion&controller=advertisements,core,menu__core_promotion_advertisements,advertisements_manage,ads
334,app=core&module=overview&controller=security&do=settings&searchResult=password_strength_meter,core,password_strength_meter,security_manage,password
335,app=core&module=overview&controller=security&do=settings&searchResult=password_strength_meter,core,password_strength_meter,security_manage,strength
336,app=core&module=overview&controller=security&do=settings&searchResult=form_xforward_matching,core,xforward_matching,security_manage,ip address
337,app=core&module=overview&controller=security&do=settings&searchResult=form_xforward_matching,core,xforward_matching,security_manage,proxies
338,app=core&module=overview&controller=security&do=settings&searchResult=form_xforward_matching,core,xforward_matching,security_manage,proxy
339,app=core&module=overview&controller=security&do=settings&searchResult=password_strength_meter,core,password_strength_meter,security_manage,meter
340,app=core&module=overview&controller=security&do=settings&searchResult=form_xforward_matching,core,xforward_matching,security_manage,http_x_forwarded_for
341,app=core&module=overview&controller=security&do=settings&searchResult=form_security_remove_acp_link,core,security_remove_acp_link,security_manage,admincp
342,app=core&module=overview&controller=security&do=settings&searchResult=form_security_remove_acp_link,core,security_remove_acp_link,security_manage,acp
343,app=core&module=overview&controller=security&do=settings&searchResult=form_security_remove_acp_link,core,security_remove_acp_link,security_manage,admin cp
344,app=core&module=overview&controller=security&do=settings&searchResult=form_match_ipaddress,core,match_ipaddress,security_manage,ip address
345,app=core&module=overview&controller=security&do=settings&searchResult=form_match_ipaddress,core,match_ipaddress,security_manage,session
346,app=core&module=overview&controller=security&do=settings&searchResult=form_device_management,core,device_management,security_manage,manage recently used browsers
347,app=core&module=overview&controller=security&do=settings&searchResult=form_device_management,core,device_management,security_manage,manage recently used devices
348,app=forums&module=stats&controller=posts,forums,menu__forums_stats_posts,posts_manage,post stats
349,app=forums&module=stats&controller=topics,forums,menu__forums_stats_topics,topics_manage,new topic stats
350,app=forums&module=stats&controller=topics,forums,menu__forums_stats_topics,topics_manage,topic statistics
351,app=forums&module=stats&controller=topics,forums,menu__forums_stats_topics,topics_manage,topic stats
352,app=forums&module=stats&controller=posts,forums,menu__forums_stats_posts,posts_manage,post statistics
353,app=forums&module=stats&controller=posts,forums,menu__forums_stats_posts,posts_manage,new post stats
354,app=forums&module=stats&controller=posts,forums,menu__forums_stats_posts,posts_manage,New Post Statistics
355,app=forums&module=forums&controller=settings&tab=archiving&searchResult=form_archive_on,forums,archive_on,settings_access,enable archiving
356,app=forums&module=forums&controller=settings&tab=settings,forums,forum_settings,settings_access,forum settings
357,app=forums&module=forums&controller=settings&tab=archiving,forums,archiving,archive_manage,archiving
358,app=forums&module=forums&controller=settings&tab=archiving,forums,archiving,archive_manage,archive
359,app=forums&module=forums&controller=settings&searchResult=form_forums_rss,forums,forums_rss,settings_access,rss export
360,app=forums&module=forums&controller=settings&searchResult=form_forums_questions_downvote,forums,forums_questions_downvote,settings_access,answers
361,app=calendar&module=calendars&controller=settings&searchResult=form_ipb_calendar_mon,calendar,ipb_calendar_mon,settings_manage,sunday
362,app=calendar&module=calendars&controller=settings&searchResult=form_ipb_calendar_mon,calendar,ipb_calendar_mon,settings_manage,calendar start
363,app=calendar&module=calendars&controller=settings&searchResult=form_show_bday_calendar,calendar,show_bday_calendar,settings_manage,birthdays
364,app=calendar&module=calendars&controller=settings&searchResult=form_ipb_calendar_mon,calendar,ipb_calendar_mon,settings_manage,monday
365,app=calendar&module=calendars&controller=settings&searchResult=form_calendar_venues_enabled,calendar,calendar_venues_enabled,settings_manage,venues
366,app=calendar&module=calendars&controller=settings&searchResult=form_calendar_rss_feed,calendar,calendar_rss_feed,settings_manage,calendar rss
367,app=calendar&module=calendars&controller=settings&searchResult=form_calendar_rss_feed,calendar,calendar_rss_feed,settings_manage,events rss
368,app=core&module=overview&controller=security&do=settings&searchResult=form_device_management,core,device_management,security_manage,manage authorized browsers
369,app=core&module=overview&controller=security&do=settings&searchResult=form_device_management,core,device_management,security_manage,manage authorized devices
370,app=core&module=overview&controller=security&do=settings&searchResult=form_device_management,core,device_management,security_manage,manage authorised devices
371,app=core&module=overview&controller=security&do=settings&searchResult=form_device_management,core,device_management,security_manage,manage authorised browsers
372,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,security
373,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,http
374,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,htaccess
375,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,hack
376,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,conf
377,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,admin
378,app=core&module=overview&controller=security,core,menu__core_overview_security,security_manage,acp
379,app=core&module=overview&controller=files&do=settings,core,menu__core_overview_files,files_view,uploads
380,app=core&module=overview&controller=files&do=settings,core,menu__core_overview_files,files_view,files
381,app=core&module=overview&controller=files&do=settings,core,menu__core_overview_files,files_view,ftp
382,app=core&module=overview&controller=files&do=settings,core,menu__core_overview_files,files_view,photos
383,app=core&module=overview&controller=files&do=settings,core,menu__core_overview_files,files_view,storage
384,app=core&module=overview&controller=files&do=settings,core,menu__core_overview_files,files_view,amazon
385,app=core&module=overview&controller=files&do=imagesettings&searchResult=image_png_quality_gd,core,image_png_quality_gd,files_view,png
386,app=core&module=overview&controller=files,core,menu__core_overview_files,files_view,uploads
387,app=core&module=overview&controller=files&do=imagesettings,core,image_settings,files_view,gd
388,app=core&module=overview&controller=files&do=imagesettings,core,image_settings,files_view,imagemagick
389,app=core&module=overview&controller=files&do=imagesettings&searchResult=form_image_jpg_quality,core,image_jpg_quality,files_view,jpeg
390,app=core&module=overview&controller=files&do=imagesettings&searchResult=form_image_jpg_quality,core,image_jpg_quality,files_view,jpg
391,app=core&module=overview&controller=files,core,menu__core_overview_files,files_view,attachments
392,app=core&module=overview&controller=files,core,menu__core_overview_files,files_view,files
393,app=core&module=overview&controller=files,core,menu__core_overview_files,files_view,storage
394,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=warnings_acknowledge,core,warnings_acknowledge,warn_settings,acknowledge
395,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=warn_show_own,core,warn_show_own,warn_settings,own
396,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=warn_protected,core,warn_protected,warn_settings,protected
397,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=warn_protected,core,warn_protected,warn_settings,no warnings
398,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=form_warn_on,core,warn_on,warn_settings,warning system
399,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=form_warn_on,core,warn_on,warn_settings,warning setting
400,app=core&module=membersettings&controller=warnings&tab=settings&searchResult=form_warn_on,core,warn_on,warn_settings,warning
401,app=core&module=membersettings&controller=warnings,core,menu__core_membersettings_warnings,warn_settings,reasons
402,app=core&module=membersettings&controller=warnings,core,menu__core_membersettings_warnings,warn_settings,warnings
403,app=core&module=membersettings&controller=warnings,core,menu__core_membersettings_warnings,warn_settings,acknowledge
404,app=core&module=membersettings&controller=warnings,core,menu__core_membersettings_warnings,warn_settings,actions
405,app=core&module=membersettings&controller=spam&tab=service,core,enhancements__core_SpamMonitoring,spam_manage,ips spam monitoring
406,app=core&module=membersettings&controller=spam&tab=service,core,enhancements__core_SpamMonitoring,spam_manage,ips spam service
407,app=core&module=membersettings&controller=spam&tab=qanda,core,qanda_settings,qanda_manage,challenge
408,app=core&module=membersettings&controller=spam&tab=qanda,core,qanda_settings,qanda_manage,question
409,app=core&module=membersettings&controller=spam&tab=qanda,core,qanda_settings,qanda_manage,registration
410,app=core&module=membersettings&controller=spam&tab=service,core,enhancements__core_SpamMonitoring,spam_manage,ips spam monitor
411,app=core&module=membersettings&controller=spam&tab=qanda,core,qanda_settings,qanda_manage,answers
412,app=core&module=membersettings&controller=spam&tab=captcha,core,spamprevention_captcha,spam_manage,keycaptcha
413,app=core&module=membersettings&controller=spam&tab=captcha,core,spamprevention_captcha,spam_manage,recaptcha
414,app=core&module=membersettings&controller=spam&tab=flagging,core,spamprevention_flagging,spam_manage,flagging
415,app=core&module=membersettings&controller=spam&searchResult=guest_captcha,core,guest_captcha_search_target,spam_manage,delete guest posts
416,app=core&module=membersettings&controller=spam&searchResult=guest_captcha,core,guest_captcha_search_target,spam_manage,guest content
417,app=core&module=membersettings&controller=spam&searchResult=guest_captcha,core,guest_captcha_search_target,spam_manage,guest posts
418,app=core&module=membersettings&controller=spam&tab=captcha,core,spamprevention_captcha,spam_manage,captcha
419,app=core&module=membersettings&controller=spam&searchResult=bot_antispam_type,core,bot_antispam_type,spam_manage,security question
420,app=core&module=membersettings&controller=spam&searchResult=guest_captcha,core,guest_captcha_search_target,spam_manage,delete guest content
421,app=core&module=membersettings&controller=spam&searchResult=bot_antispam_type,core,bot_antispam_type,spam_manage,bot prevention
422,app=core&module=membersettings&controller=spam&searchResult=bot_antispam_type,core,bot_antispam_type,spam_manage,CAPTCHA
423,app=core&module=membersettings&controller=spam,core,menu__core_membersettings_spam,spam_manage,spammers
424,app=core&module=membersettings&controller=spam&do=serviceLogs,core,spamlogs,spam_service_log,spam logs
425,app=core&module=membersettings&controller=reputation&tab=leaderboard&searchResult=reputation_show_days_won_trophy,core,reputation_show_days_won_trophy,reps_manage,winner
426,app=core&module=membersettings&controller=spam,core,menu__core_membersettings_spam,spam_manage,spam
427,app=core&module=membersettings&controller=reputation&tab=leaderboard&searchResult=reputation_max_members,core,reputation_top_members_overview,reps_manage,top members
428,app=core&module=membersettings&controller=reputation&tab=leaderboard&searchResult=reputation_show_days_won_trophy,core,reputation_show_days_won_trophy,reps_manage,leaderboard
429,app=core&module=membersettings&controller=reputation&tab=leaderboard&searchResult=reputation_leaderboard_on,core,reputation_leaderboard_on,reps_manage,leaderboard
430,app=core&module=membersettings&controller=reputation&searchResult=reputation_show_profile,core,reputation_show_profile,reps_manage,show reputation
431,app=core&module=membersettings&controller=reputation&searchResult=reputation_timezone,core,reputation_timezone,reps_manage,leaderboard
432,app=core&module=membersettings&controller=reputation&searchResult=reputation_timezone,core,reputation_timezone,reps_manage,timezone
433,app=core&module=membersettings&controller=reputation&searchResult=reputation_show_days_won_trophy,core,reputation_show_days_won_trophy,reps_manage,days won
434,app=core&module=membersettings&controller=reputation&searchResult=reputation_show_profile,core,reputation_show_profile,reps_manage,show likes
435,app=core&module=membersettings&controller=reputation&searchResult=reputation_show_content,core,reputation_show_content,reps_settings,show likes
436,app=core&module=membersettings&controller=reputation&searchResult=reputation_protected_groups,core,reputation_protected_groups,reps_settings,no likes
437,app=core&module=membersettings&controller=reputation&searchResult=reputation_show_content,core,reputation_show_content,reps_settings,show reputation
438,app=core&module=membersettings&controller=reputation&searchResult=reputation_leaderboard_on,core,reputation_leaderboard_on,reps_manage,reputation
439,app=forums&module=forums&controller=settings&searchResult=form_forums_questions_downvote,forums,forums_questions_downvote,settings_access,questions
440,app=forums&module=forums&controller=settings&searchResult=form_forums_popular_now,forums,forums_popular_now,settings_access,hot
441,app=core&module=membersettings&controller=reputation&searchResult=reputation_protected_groups,core,reputation_protected_groups,reps_settings,no reputation
442,app=core&module=membersettings&controller=reputation&searchResult=reputation_protected_groups,core,reputation_protected_groups,reps_settings,protected
443,app=core&module=membersettings&controller=reputation&searchResult=reputation_max_members,core,reputation_max_members,reps_manage,top members
444,app=core&module=membersettings&controller=reputation&searchResult=reputation_leaderboard_on,core,reputation_leaderboard_on,reps_manage,leaderboard
445,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,self reputation
446,app=core&module=membersettings&controller=reputation&searchResult=reputation_highlight,core,reputation_highlight,reps_manage,popular
447,app=core&module=membersettings&controller=reputation&searchResult=reputation_leaderboard_default_tab,core,reputation_leaderboard_default_tab,reps_manage,leaderboard
448,app=core&module=membersettings&controller=reputation&searchResult=reputation_leaderboard_default_tab,core,reputation_leaderboard_default_tab,reps_manage,member list
449,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,self
450,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,own
451,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,rep self
452,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,reputation self
453,app=core&module=membersettings&controller=reputation&searchResult=form_reputation_enabled,core,reputation_enabled,reps_manage,Reputation
454,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,like own
455,app=core&module=membersettings&controller=reputation&searchResult=reputation_can_self_vote,core,reputation_can_self_vote,reps_settings,like self
456,app=core&module=membersettings&controller=reputation&searchResult=form_reputation_enabled,core,reputation_enabled,reps_manage,negative reputation
457,app=core&module=membersettings&controller=reputation&searchResult=form_reputation_enabled,core,reputation_enabled,reps_manage,positive reputation
458,app=core&module=membersettings&controller=reputation&searchResult=form_reputation_enabled,core,reputation_enabled,reps_manage,Likes
459,app=core&module=membersettings&controller=reputation,core,menu__core_membersettings_reputation,reps_manage,reputation
460,app=core&module=membersettings&controller=reputation&searchResult=form_reaction_count_display,core,reaction_count_display,reps_manage,reaction display
461,app=core&module=membersettings&controller=reputation,core,menu__core_membersettings_reputation,reps_manage,reactions
462,app=core&module=membersettings&controller=reputation,core,menu__core_membersettings_reputation,reps_manage,likes
463,app=core&module=membersettings&controller=registration&searchResult=use_coppa,core,use_coppa,registration_manage,coppa
464,app=core&module=membersettings&controller=reputation,core,menu__core_membersettings_reputation,reps_manage,karma
465,app=core&module=membersettings&controller=registration&searchResult=new_reg_notify,core,new_reg_notify,registration_manage,registrations
466,app=core&module=membersettings&controller=registration&searchResult=quick_register,core,quick_register,registration_manage,quick register
467,app=core&module=membersettings&controller=registration&searchResult=quick_register,core,quick_register,registration_manage,register
468,app=core&module=membersettings&controller=registration&searchResult=new_reg_notify,core,new_reg_notify,registration_manage,notify new registration
469,app=core&module=membersettings&controller=registration&searchResult=new_reg_notify,core,new_reg_notify,registration_manage,notify
470,app=core&module=membersettings&controller=registration&searchResult=new_reg_notify,core,new_reg_notify,registration_manage,new registrations
471,app=core&module=membersettings&controller=registration&searchResult=new_reg_notify,core,new_reg_notify,registration_manage,email on new registration
472,app=core&module=membersettings&controller=registration&searchResult=new_reg_notify,core,new_reg_notify,registration_manage,email on
473,app=core&module=membersettings&controller=registration,core,menu__core_membersettings_registration,registration_manage,validate
474,app=core&module=membersettings&controller=registration,core,menu__core_membersettings_registration,registration_manage,validation
475,app=core&module=membersettings&controller=registration&searchResult=form_allow_reg,core,allow_reg,registration_manage,allow registrations
476,app=core&module=membersettings&controller=registration&searchResult=form_allow_reg,core,allow_reg,registration_manage,new registrations
477,app=core&module=membersettings&controller=registration&searchResult=form_allow_reg,core,allow_reg,registration_manage,registration
478,app=core&module=membersettings&controller=registration&searchResult=form_allow_reg,core,allow_reg,registration_manage,registrations
479,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,username length
480,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,username size
481,app=core&module=membersettings&controller=ranks,core,menu__core_membersettings_ranks,ranks_manage,badges
482,app=core&module=membersettings&controller=ranks,core,menu__core_membersettings_ranks,ranks_manage,ranks
483,app=core&module=membersettings&controller=ranks,core,menu__core_membersettings_ranks,ranks_manage,titles
484,app=core&module=membersettings&controller=registration,core,menu__core_membersettings_registration,registration_manage,approve
485,app=core&module=membersettings&controller=registration,core,menu__core_membersettings_registration,registration_manage,confirmation
486,app=core&module=membersettings&controller=registration,core,menu__core_membersettings_registration,registration_manage,coppa
487,app=core&module=membersettings&controller=registration,core,menu__core_membersettings_registration,registration_manage,registration
488,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,minimum username size
489,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,minimum display name size
490,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,minimum username length
491,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,maximum username size
492,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,maximum username length
493,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,maximum display name length
494,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,minimum display name length
495,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,maximum display name size
496,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,display name size
497,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=prune_member_history,core,prune_member_history,profiles_manage,change log
498,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=prune_member_history,core,prune_member_history,profiles_manage,member history
499,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=user_name_length,core,user_name_length,profiles_manage,display name length
500,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=profile_comment_approval,core,profile_comment_approval,profiles_manage,profile statuses
501,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=profile_birthday_type,core,profile_birthday_type,profiles_manage,birthday
502,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=profile_comment_approval,core,profile_comment_approval,profiles_manage,profile comments
503,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=ignore_system_on,core,ignore_system_on,profiles_manage,ignoring
504,app=forums&module=forums&controller=settings&searchResult=form_forums_posts_per_page,forums,forums_posts_per_page,settings_access,posts per page
505,app=forums&module=forums&controller=settings&searchResult=form_forums_popular_now,forums,forums_popular_now,settings_access,popular
506,app=calendar&module=calendars&controller=settings&searchResult=form_calendar_venues_enabled,calendar,calendar_venues_enabled,settings_manage,venue
507,app=calendar&module=calendars&controller=settings&searchResult=calendar_rss_feed_days,calendar,calendar_rss_feed_days,settings_manage,RSS Feed
508,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_username_characters,core,username_characters,profiles_manage,username characters
509,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=ignore_system_on,core,ignore_system_on,profiles_manage,ignore
510,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_user_name_length,core,user_name_length,profiles_manage,name length
511,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_profile_comments,core,profile_comments,profiles_manage,profile statuses
512,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_signatures_enabled,core,signatures_enabled,profiles_manage,signatures
513,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_profile_comments,core,profile_comments,profiles_manage,profile comments
514,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,letters
515,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,photo
516,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,photos
517,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,profile photo
518,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,letter avatars
519,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,letter photos
520,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,avatar
521,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_letter_photos,core,letter_photos,profiles_manage,letter
522,app=core&module=membersettings&controller=profiles&tab=settings&searchResult=form_allow_gravatars,core,allow_gravatars,profiles_manage,gravatar
523,app=core&module=membersettings&controller=profiles&tab=fields,core,profile_fields,profiles_manage,profile fields
524,app=core&module=membersettings&controller=profiles&tab=fields,core,profile_fields,profiles_manage,edit profile fields
525,app=core&module=membersettings&controller=profiles&tab=fields,core,profile_fields,profiles_manage,edit fields
526,app=core&module=membersettings&controller=profiles&tab=fields,core,profile_fields,profiles_manage,custom profile fields
527,app=forums&module=forums&controller=settings&searchResult=form_forums_new_questions,forums,forums_new_questions,settings_access,questions
528,app=calendar&module=calendars&controller=settings&searchResult=form_calendar_venues_enabled,calendar,calendar_venues_enabled,settings_manage,address
529,app=core&module=membersettings&controller=profiles&tab=fields,core,profile_fields,profiles_manage,custom profile
530,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,sign up completion
531,app=core&module=membersettings&controller=profiles&tab=fields,core,profile_fields,profiles_manage,custom fields
532,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,registration compltion
533,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,complete your profile
534,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,profile completion
535,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,register completion
536,app=core&module=membersettings&controller=profiles,core,menu__core_membersettings_profiles,profiles_manage,custom profile fields
537,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,complete my profile
538,app=core&module=membersettings&controller=profiles&tab=completion,core,profile_completion,profiles_manage,complete profile
539,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_replied_to,core,auto_follow_replied_to,notifications_manage,follow
540,app=core&module=membersettings&controller=profiles,core,menu__core_membersettings_profiles,profiles_manage,about me
541,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_replied_to,core,auto_follow_replied_to,notifications_manage,auto
542,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_replied_to,core,auto_follow_replied_to,notifications_manage,content
543,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_replied_to,core,auto_follow_replied_to,notifications_manage,automatically
544,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_new_content,core,auto_follow_new_content,notifications_manage,follow
545,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_new_content,core,auto_follow_new_content,notifications_manage,content
546,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_new_content,core,auto_follow_new_content,notifications_manage,automatically
547,app=core&module=membersettings&controller=notifications&do=settings&searchResult=auto_follow_new_content,core,auto_follow_new_content,notifications_manage,auto
548,app=core&module=membersettings&controller=notifications,core,menu__core_membersettings_notifications,notifications_manage,notifications
549,app=core&module=membersettings&controller=ban,core,menu__core_membersettings_ban,ban_manage,username
550,app=core&module=membersettings&controller=ban,core,menu__core_membersettings_ban,ban_manage,register
551,app=core&module=membersettings&controller=ban,core,menu__core_membersettings_ban,ban_manage,ip address
552,app=core&module=membersettings&controller=ban,core,menu__core_membersettings_ban,ban_manage,email
553,app=core&module=membersettings&controller=ban,core,menu__core_membersettings_ban,ban_manage,bans
554,app=core&module=membersettings&controller=ban,core,menu__core_membersettings_ban,ban_manage,banned
555,app=core&module=members&controller=promotions,core,menu__core_members_promotions,promotions_manage,upgrade members
556,app=core&module=members&controller=promotions,core,menu__core_members_promotions,promotions_manage,promotion rules
557,app=core&module=members&controller=promotions,core,menu__core_members_promotions,promotions_manage,group promotion
558,app=core&module=members&controller=promotions,core,menu__core_members_promotions,promotions_manage,member upgrades
559,app=core&module=members&controller=promotions,core,menu__core_members_promotions,promotions_manage,member promotions
560,app=core&module=members&controller=members&searchResult=form_view_sigs,core,view_sigs,,View
561,app=core&module=members&controller=members&searchResult=form_view_sigs,core,view_sigs,,Signatures
562,app=core&module=members&controller=members&searchResult=form_skin,core,skin,,Theme
563,app=core&module=members&controller=members&searchResult=form_secondary_groups,core,secondary_groups,,Secondary Groups
564,app=core&module=members&controller=members&searchResult=form_password,core,password,,Password
565,app=core&module=members&controller=members&searchResult=form_password,core,password,,Change Password
566,app=core&module=members&controller=members&searchResult=form_member_warnings,core,member_warnings,,Warning Points
